"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","IFNULL(`Rank`, 601)","ha_pts_def"
m0oh,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,274,0
g0ix,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,278,0
g0ix,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,278,0
g0ix,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,278,0
s0mn,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,280,0
s0mn,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,280,0
s0mn,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,280,0
c0aj,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,281,0
h0cx,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,288,1
h0cx,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,288,1
h0cx,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,288,1
cf01,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,291,0
cf01,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,291,0
cf01,439,1,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,291,0
l0cf,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,292,0
l0cf,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,292,0
l0cf,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,292,0
p0k4,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,296,0
p0k4,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,296,0
p0k4,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,296,0
m0e1,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,297,0
m0e1,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,297,0
m0e1,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,297,0
a09u,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,298,0
a09u,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,298,0
a09u,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,298,0
b0lw,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,300,0
b0lw,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,300,0
b0lw,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,300,0
s0gz,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,302,0
s0gz,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,302,0
s0gz,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,302,0
o660,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,303,0
o660,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,303,0
o660,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,303,0
gb93,319,1,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,307,0
gb93,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,307,0
gb93,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,307,0
s0bt,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,308,0
s0bt,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,308,0
s0bt,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,308,0
z0cq,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,310,0
z0cq,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,310,0
z0cq,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,310,0
so20,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,313,1
so20,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,313,1
so20,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,313,1
ea13,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,315,1
ea13,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,315,1
ea13,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,315,1
e698,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,318,0
e698,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,318,0
e698,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,318,0
mp01,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,320,0
mp01,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,320,0
mp01,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,320,0
b0ou,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,328,0
b0ou,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,328,0
b0ou,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,328,0
ea27,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,333,0
ea27,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,333,0
ea27,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,333,0
v717,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,334,0
v717,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,334,0
v717,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,334,0
m0np,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,335,0
m0np,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,335,0
m0np,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,335,0
p0d0,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,350,0
p0d0,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,350,0
p0d0,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,350,0
m0n1,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,353,0
m0n1,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,353,0
m0n1,439,1,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,353,0
o0be,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,381,0
o0be,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,381,0
o0be,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,381,0
be90,319,0,2025,"2025-07-21",Kitzbuhel,"250",Austria,Clay,596035,0,385,0
be90,418,0,2025,"2025-07-21",Washington,"500","DC, U.S.A.",Hard,2396115,0,385,0
be90,439,0,2025,"2025-07-21",Umag,"250",Croatia,Clay,596035,0,385,0
m0ni,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,16,0
bk92,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,24,0
gj37,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,31,0
d0fj,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,34,1
bk40,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,52,0
gc88,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,55,1
tc61,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,57,1
ea24,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,58,0
a0fc,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,62,0
mo44,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,64,0
hb71,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,67,0
n0bs,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,74,1
b0cd,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,91,0
m0jz,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,95,0
j551,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,103,0
p0hw,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,124,0
te30,6242,1,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,126,1
s0ze,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,134,0
sl28,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,145,0
wb08,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,148,0
d0h9,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,157,1
b0u4,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,162,0
c0ht,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,172,0
wb32,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,178,0
z371,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,190,1
ea13,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,191,1
cg33,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,194,0
p0ht,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,197,0
kb95,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,198,0
p0ay,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,199,0
s0uv,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,200,0
g0gw,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,208,0
gh92,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,213,0
c0nb,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,216,0
b0er,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,220,0
ss25,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,222,0
e0dd,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,223,0
p0j1,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,226,0
b0gy,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,229,0
r0a7,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,230,0
m0on,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,231,0
c0ak,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,232,0
y218,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,233,0
f840,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,234,0
s0o6,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,238,0
dc76,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,240,0
ph78,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,242,0
t09x,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,243,0
l0cf,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,246,0
ge28,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,252,1
g0ix,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,257,0
o660,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,259,0
gb93,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,261,0
sn54,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,262,0
kc33,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,263,0
m0oh,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,264,0
p0ea,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,265,0
a09u,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,266,0
n731,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,272,0
z09f,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,274,0
s0mn,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,276,1
m0e1,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,278,0
m0np,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,280,0
t0fi,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,282,0
p0k4,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,283,0
cf01,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,284,0
c0hb,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,288,0
b0lw,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,289,0
s0bt,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,292,0
p0d0,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,293,0
b0ou,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,295,0
s0gz,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,297,0
s0cg,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,298,0
e698,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,305,1
h0cx,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,311,0
z0cq,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,316,0
v717,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,320,0
mp01,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,326,0
so20,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,329,0
m0n1,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,342,0
ea27,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,370,0
be90,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,375,1
o0be,6242,0,2025,"2025-08-18",Winston-Salem,"250","NC, U.S.A.",Hard,798335,0,378,0
m0ni,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,17,0
m0ni,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,17,0
m0ni,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,17,0
m0ni,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,17,0
bk92,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,19,0
bk92,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,19,0
d0fj,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,30,0
d0fj,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,30,0
gj37,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,31,0
gj37,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,31,0
gc88,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,50,0
gc88,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,50,0
bk40,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,57,0
bk40,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,57,0
bk40,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,57,0
bk40,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,57,0
bk40,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,57,0
bk40,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,57,0
ea24,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,63,0
ea24,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,63,0
mo44,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,67,0
mo44,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,67,0
hb71,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,71,0
a0fc,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,73,0
a0fc,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,73,0
tc61,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,78,0
tc61,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,78,0
n0bs,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,82,0
n0bs,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,82,0
b0cd,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,86,0
b0cd,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,86,0
m0jz,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,92,0
m0jz,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,92,0
sl28,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,97,0
sl28,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,97,0
j551,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,101,0
j551,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,101,0
te30,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,112,0
te30,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,112,0
te30,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,112,0
te30,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,112,0
te30,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,112,0
te30,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,112,0
p0hw,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,121,0
p0hw,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,121,0
s0ze,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,136,0
s0ze,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,136,0
wb08,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,150,0
wb08,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,150,0
b0u4,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,158,0
b0u4,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,158,0
d0h9,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,160,1
d0h9,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,160,1
c0ht,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,173,0
c0ht,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,173,0
ea13,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,175,0
ea13,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,175,0
p0ht,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,177,0
p0ht,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,177,0
c0ak,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,183,0
c0ak,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,183,0
cg33,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,184,1
cg33,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,184,1
kb95,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,185,0
kb95,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,185,0
s0uv,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,189,0
s0uv,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,189,0
z371,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,192,0
z371,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,1,192,0
p0ay,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,193,0
p0ay,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,193,0
wb32,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,196,0
wb32,4713,1,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,1,196,0
c0nb,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,202,0
c0nb,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,202,0
g0gw,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,208,0
g0gw,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,208,0
ss25,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,210,0
ss25,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,210,0
p0j1,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,212,0
p0j1,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,212,0
e0dd,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,217,0
e0dd,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,217,0
o660,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,218,1
o660,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,218,1
gh92,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,220,0
gh92,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,220,0
b0er,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,221,0
b0er,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,221,0
b0gy,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,224,0
b0gy,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,224,0
r0a7,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,231,0
r0a7,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,231,0
m0on,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,239,0
m0on,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,239,0
f840,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,240,0
f840,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,240,0
sn54,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,241,0
sn54,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,241,0
y218,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,242,0
y218,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,242,0
z09f,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,244,0
z09f,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,244,0
dc76,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,245,0
dc76,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,245,0
m0n1,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,246,0
m0n1,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,246,0
t09x,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,250,0
t09x,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,250,0
g0ix,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,251,0
g0ix,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,251,0
ph78,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,253,0
ph78,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,253,0
s0o6,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,254,0
s0o6,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,254,0
l0cf,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,255,0
l0cf,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,255,0
m0oh,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,262,0
m0oh,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,262,0
kc33,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,265,1
kc33,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,265,1
cf01,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,275,0
